ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,label,Account_Age_Months,Active_Months,DAYS_EMPLOYED_CLEAN,Age_Clean,Asset_Score,Adult_Income_Efficiency
5021421,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,2.0,0,28,29,10.91854893908282,54.93771389459275,1,135000.0
5021425,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21982,365243,1,0,1,0,,2.0,0,16,17,0.0,60.18343600273785,2,112500.0
5021434,M,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-17110,-370,1,0,0,0,Laborers,3.0,0,28,29,1.0130047912388775,46.84462696783025,1,135000.0
5021435,M,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-17110,-370,1,0,0,0,Laborers,3.0,0,50,51,1.0130047912388775,46.84462696783025,1,135000.0
5113145,M,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-17110,-370,1,0,0,0,Laborers,3.0,0,54,55,1.0130047912388775,46.84462696783025,1,135000.0
5021444,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,-13315,-5204,1,1,1,0,Core staff,2.0,1,23,24,14.247775496235455,36.45448323066393,1,60750.0
5021445,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,-13315,-5204,1,1,1,0,Core staff,2.0,0,47,48,14.247775496235455,36.45448323066393,1,60750.0
5021460,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-11501,-735,1,0,0,0,Core staff,3.0,0,17,18,2.0123203285420943,31.488021902806295,1,112500.0
5021463,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-11501,-735,1,0,0,0,Core staff,3.0,0,20,21,2.0123203285420943,31.488021902806295,1,112500.0
5021474,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-1218,1,0,1,1,Laborers,3.0,1,15,16,3.3347022587268995,28.61054072553046,1,67500.0
5021478,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0,46,47,6.76249144421629,32.59411362080767,1,67500.0
5021480,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0,16,17,6.76249144421629,32.59411362080767,1,67500.0
5021481,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0,32,33,6.76249144421629,32.59411362080767,1,67500.0
5021483,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0,44,45,6.76249144421629,32.59411362080767,1,67500.0
5021487,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,1,0,0,0,Laborers,2.0,0,14,15,4.087611225188227,29.19917864476386,2,67500.0
5021488,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,1,0,0,0,Laborers,2.0,0,18,19,4.087611225188227,29.19917864476386,2,67500.0
5021489,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,1,0,0,0,Laborers,2.0,0,16,17,4.087611225188227,29.19917864476386,2,67500.0
5021491,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10682,-609,1,0,1,0,Sales staff,1.0,0,19,20,1.6673511293634498,29.245722108145106,1,135000.0
5021494,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-15760,-1858,1,0,0,0,Sales staff,3.0,0,35,36,5.086926762491444,43.148528405201915,1,78750.0
5021504,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,1,0,0,0,,2.0,0,16,17,0.0,57.379876796714576,1,101250.0
5021507,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,1,0,0,0,,2.0,0,36,37,0.0,57.379876796714576,1,101250.0
5021510,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,0,22,23,27.679671457905545,49.65366187542779,1,72000.0
5021516,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,0,15,16,27.679671457905545,49.65366187542779,1,72000.0
5021519,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,0,29,30,27.679671457905545,49.65366187542779,1,72000.0
5021534,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22917,365243,1,0,0,0,,2.0,0,16,17,0.0,62.743326488706366,1,33750.0
5021537,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22917,365243,1,0,0,0,,2.0,0,17,18,0.0,62.743326488706366,1,33750.0
5021542,F,Y,N,1,306000.0,Working,Higher education,Married,House / apartment,-9310,-1678,1,0,0,0,,3.0,0,22,23,4.594113620807666,25.489390828199863,1,153000.0
5021544,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,59,60,4.334017796030117,57.138945927446954,1,101250.0
5021545,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,45,46,4.334017796030117,57.138945927446954,1,101250.0
5021546,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,42,43,4.334017796030117,57.138945927446954,1,101250.0
5021547,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,59,60,4.334017796030117,57.138945927446954,1,101250.0
5021548,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,18,19,4.334017796030117,57.138945927446954,1,101250.0
5021550,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,0,23,24,4.334017796030117,57.138945927446954,1,101250.0
5021554,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,Drivers,2.0,0,27,28,1.1745379876796715,32.42436687200548,2,202500.0
5021569,F,N,Y,2,126000.0,Working,Higher education,Married,House / apartment,-12428,-4900,1,0,1,1,High skill tech staff,4.0,1,12,13,13.415468856947296,34.026009582477755,1,63000.0
5021573,M,N,N,0,270000.0,State servant,Incomplete higher,Married,House / apartment,-9787,-1674,1,0,0,0,,2.0,0,18,19,4.583162217659138,26.795345653661876,0,135000.0
5021579,M,N,N,0,270000.0,State servant,Incomplete higher,Married,House / apartment,-9787,-1674,1,0,0,0,,2.0,0,13,14,4.583162217659138,26.795345653661876,0,135000.0
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052,-1952,1,0,0,0,Cooking staff,3.0,0,20,21,5.344284736481861,35.73442847364819,0,20250.0
5021607,F,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-19309,-2435,1,0,1,0,,2.0,0,43,44,6.666666666666667,52.865160848733744,1,112500.0
5021614,M,Y,Y,1,189000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16893,-1521,1,0,0,0,Sales staff,3.0,0,40,41,4.164271047227926,46.25051334702259,2,94500.0
5021620,F,Y,Y,3,126000.0,Working,Higher education,Married,House / apartment,-15003,-122,1,0,0,0,Managers,5.0,0,13,14,0.33401779603011633,41.07597535934291,2,63000.0
5021624,F,Y,Y,3,126000.0,Working,Higher education,Married,House / apartment,-15003,-122,1,0,0,0,Managers,5.0,0,45,46,0.33401779603011633,41.07597535934291,2,63000.0
5021627,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21918,365243,1,0,0,1,,1.0,0,54,55,0.0,60.0082135523614,2,225000.0
5021628,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21918,365243,1,0,0,1,,1.0,0,54,55,0.0,60.0082135523614,2,225000.0
5021630,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11701,-3262,1,0,0,0,,2.0,0,51,52,8.930869267624914,32.035592060232716,1,78750.0
5021633,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11701,-3262,1,0,0,0,,2.0,0,29,30,8.930869267624914,32.035592060232716,1,78750.0
5021634,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11701,-3262,1,0,0,0,,2.0,0,24,25,8.930869267624914,32.035592060232716,1,78750.0
5021641,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21456,-425,1,0,0,0,Medicine staff,2.0,1,16,17,1.163586584531143,58.743326488706366,1,56250.0
5021642,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21456,-425,1,0,0,0,Medicine staff,2.0,0,19,20,1.163586584531143,58.743326488706366,1,56250.0
5021643,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13367,365243,1,0,1,0,,2.0,1,17,18,0.0,36.596851471594796,1,56250.0
5021662,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,0,59,60,1.7522245037645447,37.74948665297741,1,112500.0
5021674,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,0,47,48,1.7522245037645447,37.74948665297741,1,112500.0
5021680,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0,41,42,10.001368925393566,51.32101300479124,1,202500.0
5021682,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0,33,34,10.001368925393566,51.32101300479124,1,202500.0
5021683,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0,52,53,10.001368925393566,51.32101300479124,1,202500.0
5021684,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0,39,40,10.001368925393566,51.32101300479124,1,202500.0
5021688,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,0,24,25,0.6789869952087612,36.153319644079396,2,112500.0
5021691,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,0,29,30,0.6789869952087612,36.153319644079396,2,112500.0
5021695,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418,-1678,1,0,1,0,Laborers,4.0,0,18,19,4.594113620807666,33.998631074606436,2,168750.0
5021717,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17039,-2986,1,0,1,0,Sales staff,2.0,0,23,24,8.175222450376454,46.65023956194388,2,90000.0
5021722,F,Y,Y,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,3.0,0,26,27,1.0978781656399725,48.610540725530456,2,315000.0
5021725,F,Y,Y,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,3.0,0,24,25,1.0978781656399725,48.610540725530456,2,315000.0
5021727,F,Y,Y,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,3.0,1,23,24,1.0978781656399725,48.610540725530456,2,315000.0
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,0,39,40,3.7645448323066395,46.46406570841889,2,90000.0
5021740,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,0,29,30,7.594798083504449,28.490075290896645,1,56250.0
5021746,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,1,26,27,7.594798083504449,28.490075290896645,1,56250.0
5113119,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,0,35,36,7.594798083504449,28.490075290896645,1,56250.0
5021772,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,39,40,4.249144421629021,39.75906913073238,1,146250.0
5021774,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,39,40,4.249144421629021,39.75906913073238,1,146250.0
5021776,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,21,22,4.249144421629021,39.75906913073238,1,146250.0
5021777,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,35,36,4.249144421629021,39.75906913073238,1,146250.0
5021781,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,24,25,4.249144421629021,39.75906913073238,1,146250.0
5021782,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,28,29,4.249144421629021,39.75906913073238,1,146250.0
5021783,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0,45,46,4.249144421629021,39.75906913073238,1,146250.0
5021796,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,0,54,55,0.5119780971937029,33.74401095140315,1,112500.0
5021797,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,0,26,27,0.5119780971937029,33.74401095140315,1,112500.0
5021799,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,0,26,27,0.5119780971937029,33.74401095140315,1,112500.0
5021810,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,0,42,43,4.594113620807666,31.359342915811087,2,33750.0
5021814,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,0,17,18,4.594113620807666,31.359342915811087,2,33750.0
5090358,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,0,35,36,4.594113620807666,31.359342915811087,2,33750.0
5021826,M,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15532,-1587,1,0,0,0,High skill tech staff,2.0,0,18,19,4.344969199178645,42.5242984257358,1,135000.0
5021827,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,0,16,17,5.248459958932238,36.01916495550992,1,83250.0
5021829,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,0,16,17,5.248459958932238,36.01916495550992,1,83250.0
5021831,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,0,17,18,5.248459958932238,36.01916495550992,1,83250.0
5021839,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,,2.0,0,47,48,0.0,55.73990417522245,1,78750.0
5021840,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,,2.0,0,21,22,0.0,55.73990417522245,1,78750.0
5021841,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,,2.0,0,31,32,0.0,55.73990417522245,1,78750.0
5021842,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,,2.0,0,34,35,0.0,55.73990417522245,1,78750.0
5021855,F,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,,3.0,0,48,49,0.7638603696098563,27.89869952087611,1,67500.0
5021854,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,1,14,15,4.8350444900752905,30.064339493497606,1,90000.0
5021858,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,43,44,1.163586584531143,49.9192334017796,2,315000.0
5021861,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,29,30,1.163586584531143,49.9192334017796,2,315000.0
5021865,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,25,26,1.163586584531143,49.9192334017796,2,315000.0
5021868,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,19,20,1.163586584531143,49.9192334017796,2,315000.0
5021869,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,26,27,1.163586584531143,49.9192334017796,2,315000.0
5021870,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,27,28,1.163586584531143,49.9192334017796,2,315000.0
5021871,F,Y,Y,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,2.0,0,30,31,1.163586584531143,49.9192334017796,2,315000.0
5021874,M,Y,N,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,1,16,17,0.4271047227926078,26.132785763175907,1,171000.0
5021878,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,0,15,16,7.000684462696783,37.054072553045856,1,67500.0
5021899,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0,47,48,0.0,57.3305954825462,1,164250.0
5021900,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0,39,40,0.0,57.3305954825462,1,164250.0
5021901,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0,47,48,0.0,57.3305954825462,1,164250.0
5021902,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0,25,26,0.0,57.3305954825462,1,164250.0
5021903,F,N,Y,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,,2.0,0,13,14,0.0,57.3305954825462,1,164250.0
5021906,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0,12,13,3.164955509924709,28.27652292950034,2,112500.0
5021907,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0,12,13,3.164955509924709,28.27652292950034,2,112500.0
5021909,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0,17,18,3.164955509924709,28.27652292950034,2,112500.0
5021910,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,0,20,21,3.164955509924709,28.27652292950034,2,112500.0
